row,utt_id,subset,char_sub,char_del,char_ins,char_ref,word_sub,word_del,word_ins,word_ref
8/seed42,tr-010_02466,test_guarani_only,5,6,1,32,5,0,3,5
8/seed42,tr-008_01948,test_guarani_only,4,0,4,32,2,0,1,7
8/seed42,tr-007_01347,test_guarani_only,6,1,2,25,3,2,0,6
8/seed42,tr-007_01328,test_guarani_only,10,5,0,31,5,0,0,6
8/seed42,tr-010_02424,test_guarani_only,5,1,1,29,4,1,0,6
8/seed42,tr-007_01189,test_guarani_only,5,5,3,53,7,1,1,9
8/seed42,tr-007_01154,test_guarani_only,4,1,2,26,6,0,0,6
8/seed42,tr-008_01774,test_guarani_only,19,17,2,51,7,0,0,7
8/seed42,tr-009_02005,test_guarani_only,11,3,2,30,5,0,0,6
8/seed42,tr-010_02397,test_guarani_only,3,2,0,22,4,0,1,6
8/seed42,tr-010_02510,test_guarani_only,6,2,9,33,6,1,0,7
8/seed42,tr-008_01884,test_guarani_only,1,3,0,46,4,0,0,7
8/seed42,tr-010_02395,test_guarani_only,8,4,7,40,6,2,0,9
8/seed42,tr-009_02044,test_guarani_only,0,1,0,48,2,0,2,8
8/seed42,tr-010_02472,test_guarani_only,6,3,3,32,3,1,3,6
8/seed42,tr-005_00207,test_guarani_only,1,0,0,12,1,0,0,3
8/seed42,tr-008_01937,test_guarani_only,6,3,2,36,5,0,1,6
8/seed42,tr-010_02406,test_guarani_only,3,0,3,19,2,1,0,5
8/seed42,tr-009_02359,test_guarani_only,3,2,1,27,1,1,2,4
8/seed42,tr-007_01208,test_guarani_only,9,10,2,55,5,3,1,11
8/seed42,tr-010_02415,test_guarani_only,10,8,3,69,8,1,0,12
8/seed42,tr-008_01881,test_guarani_only,1,0,0,15,1,1,0,4
8/seed42,tr-010_02520,test_jehea,1,2,0,36,3,0,0,6
8/seed42,tr-008_01885,test_jehea,2,0,3,24,2,2,0,6
8/seed42,tr-010_02529,test_jehea,11,11,6,87,13,2,2,20
8/seed42,tr-007_01440,test_jehea,13,8,6,118,10,1,3,32
8/seed42,tr-009_02080,test_jehea,14,12,5,75,10,2,0,16
8/seed42,tr-009_02023,test_jehea,4,7,1,114,2,2,0,17
8/seed42,tr-007_01396,test_jehea,10,17,5,111,15,1,3,23
8/seed42,tr-008_01771,test_jehea,5,4,1,106,7,0,3,16
8/seed42,tr-008_01742,test_jehea,8,2,5,29,4,0,3,5
8/seed42,tr-007_01490,test_jehea,19,5,8,96,10,1,4,22
8/seed42,tr-010_02454,test_jehea,15,11,4,108,14,1,1,23
8/seed42,tr-010_02536,test_jehea,11,5,8,101,8,0,2,21
8/seed42,tr-007_01215,test_jehea,24,16,33,157,13,3,8,27
8/seed42,tr-007_01243,test_jehea,3,3,1,65,4,0,1,16
8/seed42,tr-009_02087,test_jehea,4,7,3,91,5,1,1,19
8/seed42,tr-008_01968,test_jehea,11,4,4,61,8,1,2,14
8/seed42,tr-006_00990,test_jehea,10,10,5,84,8,2,2,23
8/seed42,tr-005_00374,test_jehea,4,7,1,80,9,1,0,19
8/seed42,tr-005_00406,test_jehea,9,15,11,106,11,1,4,23
8/seed42,tr-005_00364,test_jehea,5,10,6,81,9,0,2,17
8/seed42,tr-005_00194,test_jehea,4,2,2,77,3,1,2,15
8/seed42,tr-005_00323,test_jehea,9,9,4,84,14,1,0,19
8/seed42,tr-010_02531,test_jehea,1,2,0,33,1,2,0,7
8/seed42,tr-005_00258,test_jehea,6,4,3,53,6,0,2,13
8/seed42,tr-005_00198,test_jehea,12,12,3,67,7,1,0,13
8/seed42,tr-005_00276,test_jehea,5,1,2,59,5,0,1,11
8/seed42,tr-005_00293,test_jehea,10,3,6,54,5,0,1,10
8/seed42,tr-005_00203,test_jehea,14,8,3,76,6,0,4,12
8/seed42,tr-005_00345,test_jehea,9,7,4,43,5,1,1,11
8/seed42,tr-005_00348,test_jehea,6,8,10,51,9,0,2,10
8/seed42,tr-005_00403,test_jehea,2,6,0,64,5,1,2,13
8/seed42,tr-006_00693,test_jehea,34,90,75,634,26,27,21,176
8/seed42,tr-005_00267,test_jehea,9,2,3,25,3,0,2,5
8/seed42,tr-010_02425,test_mixed,5,1,3,40,5,1,2,7
8/seed42,tr-005_00340,test_mixed,4,0,10,26,4,0,2,8
8/seed42,tr-007_01128,test_mixed,3,1,0,65,2,0,0,22
8/seed42,tr-008_01702,test_mixed,6,4,5,53,4,2,1,16
8/seed42,tr-005_00370,test_mixed,4,5,3,52,6,0,1,14
8/seed42,tr-005_00010,test_mixed,21,11,9,173,11,1,3,42
8/seed42,tr-008_01864,test_mixed,15,2,13,26,5,0,1,5
8/seed42,tr-008_01853,test_mixed,14,5,3,38,8,0,1,9
8/seed42,tr-007_01383,test_mixed,3,11,8,100,7,4,0,23
8/seed42,tr-011_02995,test_mixed,3,34,0,72,3,11,0,20
8/seed42,tr-009_02339,test_mixed,7,4,6,70,9,3,1,19
8/seed42,tr-009_02077,test_mixed,12,13,3,89,10,1,3,16
8/seed42,tr-008_01931,test_mixed,4,4,0,56,2,1,0,13
8/seed42,tr-005_00413,test_mixed,6,16,7,65,7,0,0,14
8/seed42,tr-008_01800,test_mixed,8,11,6,71,4,3,2,16
8/seed42,tr-011_02953,test_mixed,1,10,0,80,3,2,0,22
8/seed42,tr-006_00892,test_mixed,8,8,7,83,8,0,1,20
8/seed42,tr-007_01421,test_mixed,6,11,3,78,6,3,0,20
8/seed42,tr-007_01533,test_mixed,17,4,1,161,15,3,2,33
8/seed42,tr-006_00995,test_mixed,8,10,1,89,5,2,0,26
8/seed42,tr-009_02340,test_mixed,5,2,1,75,7,0,0,18
8/seed42,tr-005_00086,test_mixed,4,20,1,50,3,4,0,13
8/seed42,tr-005_00206,test_mixed,10,4,9,60,4,2,2,12
8/seed42,tr-005_00286,test_mixed,17,8,4,64,9,0,3,11
8/seed42,tr-005_00347,test_mixed,28,11,5,67,14,0,2,14
8/seed42,tr-005_00311,test_mixed,5,11,6,79,9,4,1,18
8/seed42,tr-005_00232,test_mixed,4,0,6,43,2,0,1,11
8/seed42,tr-006_00641,test_mixed,6,463,2,634,10,119,0,173
8/seed42,tr-007_01492,test_mixed,1,0,0,42,1,0,0,10
8/seed42,tr-008_01729,test_mixed,4,10,1,41,2,4,1,11
8/seed42,tr-006_00897,test_mixed,1,3,3,41,4,0,2,9
8/seed42,tr-010_02819,test_mixed,9,5,0,47,5,1,1,11
8/seed42,tr-006_00676,test_mixed,0,2,0,33,1,1,0,12
8/seed42,tr-010_02545,test_mixed,6,4,2,45,9,0,2,9
8/seed42,tr-011_02872,test_mixed,15,7,2,147,10,2,2,41
8/seed42,tr-010_02825,test_mixed,3,1,0,75,3,0,0,16
8/seed42,tr-009_02231,test_mixed,9,13,1,154,9,5,0,42
8/seed42,tr-007_01401,test_mixed,9,7,3,73,8,1,3,22
8/seed42,tr-007_01484,test_mixed,3,0,5,133,2,0,1,38
8/seed42,tr-007_01348,test_mixed,6,0,0,42,3,0,2,8
8/seed42,tr-009_02028,test_mixed,14,8,3,43,8,0,0,8
8/seed42,tr-009_02163,test_mixed,5,2,10,94,5,1,5,26
8/seed42,tr-008_01576,test_mixed,2,95,3,439,4,26,0,103
8/seed42,tr-006_01017,test_mixed,7,7,1,127,4,3,0,33
8/seed42,tr-011_03267,test_mixed,3,8,23,98,3,3,4,34
8/seed42,tr-006_00680,test_mixed,0,0,2,54,2,0,0,18
8/seed42,tr-006_00605,test_mixed,4,1,2,42,3,0,0,10
8/seed42,tr-008_01847,test_mixed,6,1,3,46,6,0,1,8
8/seed42,tr-011_03237,test_mixed,4,2,5,58,4,1,2,15
8/seed42,tr-009_02219,test_mixed,9,3,7,36,5,2,1,10
8/seed42,tr-008_01677,test_mixed,3,10,0,92,3,5,0,25
8/seed42,tr-006_01075,test_mixed,4,3,1,54,3,1,1,14
8/seed42,tr-006_01025,test_mixed,1,1,6,47,4,1,1,13
8/seed42,tr-008_01863,test_mixed,2,3,0,34,2,1,0,8
8/seed42,tr-010_02746,test_mixed,1,1,7,62,3,1,4,17
8/seed42,tr-006_01009,test_mixed,0,0,3,29,1,0,0,9
8/seed42,tr-009_02007,test_mixed,5,2,0,24,3,1,0,7
8/seed42,tr-007_01398,test_mixed,2,2,2,32,3,0,1,6
8/seed42,tr-006_00996,test_mixed,9,13,0,47,5,0,1,6
8/seed42,tr-011_03110,test_mixed,7,8,5,78,9,2,0,24
8/seed42,tr-008_01705,test_mixed,6,5,4,95,5,3,0,25
8/seed42,tr-007_01395,test_mixed,11,15,1,80,7,5,1,19
8/seed42,tr-005_00319,test_mixed,6,2,4,38,3,1,0,11
8/seed42,tr-008_01798,test_mixed,5,4,2,25,3,0,1,6
8/seed42,tr-007_01214,test_mixed,8,2,0,41,4,0,2,10
8/seed42,tr-006_00487,test_mixed,2,1,0,59,1,0,0,14
8/seed42,tr-007_01427,test_mixed,14,55,9,265,22,5,0,62
8/seed42,tr-011_03153,test_spanish_only,0,3,4,51,0,2,2,17
8/seed42,tr-010_02781,test_spanish_only,7,6,2,78,5,0,1,19
8/seed42,tr-011_03254,test_spanish_only,0,0,2,209,1,0,1,61
8/seed42,tr-005_00124,test_spanish_only,4,6,8,78,5,3,2,21
8/seed42,tr-005_00131,test_spanish_only,5,3,0,91,4,0,0,18
8/seed42,tr-010_02555,test_spanish_only,2,2,5,97,4,1,1,26
8/seed42,tr-010_02703,test_spanish_only,0,3,2,89,2,0,0,26
8/seed42,tr-009_02202,test_spanish_only,5,3,1,61,3,1,0,17
8/seed42,tr-011_02955,test_spanish_only,2,6,0,117,1,2,0,32
8/seed42,tr-011_03044,test_spanish_only,0,1,2,24,2,0,0,5
8/seed42,tr-006_00650,test_spanish_only,9,13,1,88,8,3,1,26
8/seed42,tr-007_01147,test_spanish_only,1,2,0,65,3,0,0,17
8/seed42,tr-010_02797,test_spanish_only,1,1,4,61,2,0,1,17
8/seed42,tr-010_02815,test_spanish_only,1,3,4,74,2,0,1,19
8/seed42,tr-011_02948,test_spanish_only,0,0,0,78,0,0,0,22
8/seed42,tr-005_00161,test_spanish_only,3,5,2,58,6,1,0,19
8/seed42,tr-011_03246,test_spanish_only,4,4,4,96,5,0,0,26
8/seed42,tr-006_00668,test_spanish_only,0,5,3,71,4,1,2,16
8/seed42,tr-011_02964,test_spanish_only,6,2,3,74,4,1,0,19
8/seed42,tr-006_00654,test_spanish_only,8,7,9,136,7,3,7,39
8/seed42,tr-011_03277,test_spanish_only,0,0,0,15,0,0,0,5
8/seed42,tr-010_02694,test_spanish_only,0,1,0,43,0,1,0,15
8/seed42,tr-011_03021,test_spanish_only,4,9,1,65,3,2,0,17
8/seed42,tr-011_03259,test_spanish_only,0,3,0,46,1,1,0,13
8/seed42,tr-006_01024,test_spanish_only,4,13,1,78,5,1,1,20
9/seed42,tr-005_00322,test_guarani_only,10,3,3,24,5,0,0,5
9/seed42,tr-009_02047,test_guarani_only,5,6,0,42,4,0,2,5
9/seed42,tr-007_01213,test_guarani_only,6,2,3,51,5,0,1,7
9/seed42,tr-010_02466,test_guarani_only,4,7,1,32,5,0,0,5
9/seed42,tr-008_01948,test_guarani_only,2,0,1,32,2,0,0,7
9/seed42,tr-007_01347,test_guarani_only,3,3,0,25,4,2,0,6
9/seed42,tr-007_01328,test_guarani_only,6,7,1,31,4,2,0,6
9/seed42,tr-010_02424,test_guarani_only,4,3,1,29,4,1,1,6
9/seed42,tr-007_01189,test_guarani_only,9,13,1,53,7,2,0,9
9/seed42,tr-007_01154,test_guarani_only,4,7,0,26,3,1,0,6
9/seed42,tr-008_01774,test_guarani_only,22,15,1,51,7,0,0,7
9/seed42,tr-009_02005,test_guarani_only,3,4,1,30,2,2,1,6
9/seed42,tr-010_02397,test_guarani_only,1,2,0,22,2,0,0,6
9/seed42,tr-010_02510,test_guarani_only,9,3,1,33,7,0,0,7
9/seed42,tr-008_01884,test_guarani_only,3,4,0,46,5,0,0,7
9/seed42,tr-010_02395,test_guarani_only,4,4,6,40,4,3,0,9
9/seed42,tr-009_02044,test_guarani_only,0,1,0,48,2,0,2,8
9/seed42,tr-010_02472,test_guarani_only,10,3,3,32,4,0,4,6
9/seed42,tr-005_00207,test_guarani_only,1,0,0,12,1,0,0,3
9/seed42,tr-008_01937,test_guarani_only,8,3,0,36,4,1,0,6
9/seed42,tr-010_02406,test_guarani_only,6,0,0,19,3,2,0,5
9/seed42,tr-009_02359,test_guarani_only,2,2,1,27,1,1,1,4
9/seed42,tr-007_01208,test_guarani_only,15,15,0,55,8,3,0,11
9/seed42,tr-010_02415,test_guarani_only,6,11,2,69,5,2,0,12
9/seed42,tr-008_01881,test_guarani_only,0,0,0,15,1,1,0,4
9/seed42,tr-010_02520,test_jehea,5,2,0,36,4,1,0,6
9/seed42,tr-008_01885,test_jehea,2,0,3,24,1,2,0,6
9/seed42,tr-010_02529,test_jehea,15,14,1,87,12,4,1,20
9/seed42,tr-007_01440,test_jehea,12,10,3,118,13,2,1,32
9/seed42,tr-009_02080,test_jehea,15,10,1,75,10,2,0,16
9/seed42,tr-009_02023,test_jehea,5,5,1,114,3,2,0,17
9/seed42,tr-007_01396,test_jehea,15,19,1,111,16,2,4,23
9/seed42,tr-008_01771,test_jehea,7,4,1,106,8,0,3,16
9/seed42,tr-008_01742,test_jehea,6,2,5,29,3,0,1,5
9/seed42,tr-007_01490,test_jehea,16,9,7,96,9,2,4,22
9/seed42,tr-010_02454,test_jehea,15,14,4,108,17,1,0,23
9/seed42,tr-010_02536,test_jehea,12,5,8,101,9,0,1,21
9/seed42,tr-007_01215,test_jehea,12,48,5,157,13,5,1,27
9/seed42,tr-007_01243,test_jehea,3,3,1,65,4,0,1,16
9/seed42,tr-009_02087,test_jehea,6,10,0,91,6,4,0,19
9/seed42,tr-008_01968,test_jehea,11,4,3,61,8,1,2,14
9/seed42,tr-006_00990,test_jehea,6,8,3,84,7,3,2,23
9/seed42,tr-005_00374,test_jehea,11,15,1,80,9,7,0,19
9/seed42,tr-005_00406,test_jehea,12,27,6,106,12,3,3,23
9/seed42,tr-005_00364,test_jehea,9,12,3,81,11,1,0,17
9/seed42,tr-005_00194,test_jehea,3,11,1,77,5,2,1,15
9/seed42,tr-005_00323,test_jehea,12,12,3,84,13,4,0,19
9/seed42,tr-010_02531,test_jehea,1,2,0,33,1,2,0,7
9/seed42,tr-005_00258,test_jehea,7,3,3,53,6,0,1,13
9/seed42,tr-005_00198,test_jehea,11,13,2,67,9,2,0,13
9/seed42,tr-005_00276,test_jehea,6,1,2,59,5,0,1,11
9/seed42,tr-005_00293,test_jehea,7,3,4,54,6,0,1,10
9/seed42,tr-005_00203,test_jehea,11,25,2,76,5,2,1,12
9/seed42,tr-005_00345,test_jehea,9,9,2,43,8,2,0,11
9/seed42,tr-005_00348,test_jehea,7,18,3,51,7,1,0,10
9/seed42,tr-005_00403,test_jehea,3,9,0,64,4,2,1,13
9/seed42,tr-006_00693,test_jehea,10,93,52,634,10,28,15,176
9/seed42,tr-005_00267,test_jehea,5,3,1,25,3,0,1,5
9/seed42,tr-010_02425,test_mixed,6,2,2,40,4,1,1,7
9/seed42,tr-005_00340,test_mixed,2,2,3,26,3,1,0,8
9/seed42,tr-007_01128,test_mixed,3,1,0,65,2,0,0,22
9/seed42,tr-008_01702,test_mixed,5,10,1,53,3,6,0,16
9/seed42,tr-005_00370,test_mixed,6,3,0,52,5,0,1,14
9/seed42,tr-005_00010,test_mixed,22,13,5,173,11,1,2,42
9/seed42,tr-008_01864,test_mixed,15,2,13,26,5,0,1,5
9/seed42,tr-008_01853,test_mixed,11,11,3,38,6,3,0,9
9/seed42,tr-007_01383,test_mixed,10,13,0,100,8,7,0,23
9/seed42,tr-011_02995,test_mixed,2,35,0,72,3,11,0,20
9/seed42,tr-009_02339,test_mixed,7,4,3,70,7,4,1,19
9/seed42,tr-009_02077,test_mixed,13,14,2,89,8,6,0,16
9/seed42,tr-008_01931,test_mixed,4,4,0,56,2,1,0,13
9/seed42,tr-005_00413,test_mixed,9,7,7,65,7,0,2,14
9/seed42,tr-008_01800,test_mixed,7,14,1,71,5,3,0,16
9/seed42,tr-011_02953,test_mixed,1,15,0,80,2,3,1,22
9/seed42,tr-006_00892,test_mixed,12,7,4,83,8,0,2,20
9/seed42,tr-007_01421,test_mixed,10,17,6,78,10,3,0,20
9/seed42,tr-007_01533,test_mixed,17,5,1,161,15,4,2,33
9/seed42,tr-006_00995,test_mixed,8,10,1,89,6,3,0,26
9/seed42,tr-009_02340,test_mixed,7,3,3,75,9,1,0,18
9/seed42,tr-005_00086,test_mixed,0,27,1,50,1,6,0,13
9/seed42,tr-005_00206,test_mixed,8,12,5,60,6,4,0,12
9/seed42,tr-005_00286,test_mixed,11,11,4,64,9,0,2,11
9/seed42,tr-005_00347,test_mixed,21,14,2,67,13,1,0,14
9/seed42,tr-005_00311,test_mixed,10,8,9,79,11,4,0,18
9/seed42,tr-005_00232,test_mixed,5,5,2,43,3,2,0,11
9/seed42,tr-006_00641,test_mixed,10,92,23,634,22,22,3,173
9/seed42,tr-007_01492,test_mixed,1,0,0,42,1,0,0,10
9/seed42,tr-008_01729,test_mixed,3,9,2,41,3,3,1,11
9/seed42,tr-006_00897,test_mixed,2,4,0,41,7,0,0,9
9/seed42,tr-010_02819,test_mixed,12,7,1,47,7,1,2,11
9/seed42,tr-006_00676,test_mixed,3,2,0,33,1,1,0,12
9/seed42,tr-010_02545,test_mixed,11,5,7,45,6,3,0,9
9/seed42,tr-011_02872,test_mixed,17,9,8,147,15,2,2,41
9/seed42,tr-010_02825,test_mixed,3,3,0,75,2,1,0,16
9/seed42,tr-009_02231,test_mixed,6,14,1,154,8,6,0,42
9/seed42,tr-007_01401,test_mixed,5,8,4,73,9,1,1,22
9/seed42,tr-007_01484,test_mixed,3,0,5,133,2,0,1,38
9/seed42,tr-007_01348,test_mixed,3,0,1,42,3,0,1,8
9/seed42,tr-009_02028,test_mixed,11,9,8,43,8,0,2,8
9/seed42,tr-009_02163,test_mixed,3,9,2,94,4,3,0,26
9/seed42,tr-008_01576,test_mixed,1,127,4,439,4,33,0,103
9/seed42,tr-006_01017,test_mixed,11,15,0,127,6,3,0,33
9/seed42,tr-011_03267,test_mixed,3,10,24,98,2,5,5,34
9/seed42,tr-006_00680,test_mixed,4,0,2,54,3,0,2,18
9/seed42,tr-006_00605,test_mixed,1,1,2,42,2,0,0,10
9/seed42,tr-008_01847,test_mixed,4,1,1,46,3,1,1,8
9/seed42,tr-011_03237,test_mixed,4,2,5,58,4,1,2,15
9/seed42,tr-009_02219,test_mixed,3,7,3,36,6,0,0,10
9/seed42,tr-008_01677,test_mixed,1,15,0,92,3,6,0,25
9/seed42,tr-006_01075,test_mixed,1,7,1,54,4,1,0,14
9/seed42,tr-006_01025,test_mixed,1,1,6,47,4,1,1,13
9/seed42,tr-008_01863,test_mixed,2,4,0,34,3,1,0,8
9/seed42,tr-010_02746,test_mixed,2,20,1,62,2,7,2,17
9/seed42,tr-006_01009,test_mixed,0,1,1,29,1,1,0,9
9/seed42,tr-009_02007,test_mixed,4,6,0,24,3,2,0,7
9/seed42,tr-007_01398,test_mixed,3,0,2,32,3,0,1,6
9/seed42,tr-006_00996,test_mixed,7,15,0,47,5,0,0,6
9/seed42,tr-011_03110,test_mixed,6,11,4,78,8,3,1,24
9/seed42,tr-008_01705,test_mixed,7,5,5,95,5,4,0,25
9/seed42,tr-007_01395,test_mixed,11,16,0,80,7,8,0,19
9/seed42,tr-005_00319,test_mixed,6,2,4,38,3,1,0,11
9/seed42,tr-008_01798,test_mixed,4,4,2,25,3,0,0,6
9/seed42,tr-007_01214,test_mixed,10,2,0,41,3,0,2,10
9/seed42,tr-006_00487,test_mixed,2,1,0,59,1,0,0,14
9/seed42,tr-007_01427,test_mixed,19,67,9,265,28,13,2,62
9/seed42,tr-011_03153,test_spanish_only,0,3,3,51,0,2,2,17
9/seed42,tr-010_02781,test_spanish_only,6,6,1,78,5,0,1,19
9/seed42,tr-011_03254,test_spanish_only,0,0,2,209,1,0,1,61
9/seed42,tr-005_00124,test_spanish_only,6,6,2,78,5,3,1,21
9/seed42,tr-005_00131,test_spanish_only,5,3,0,91,4,0,0,18
9/seed42,tr-010_02555,test_spanish_only,1,7,0,97,4,2,0,26
9/seed42,tr-010_02703,test_spanish_only,0,3,2,89,2,0,0,26
9/seed42,tr-009_02202,test_spanish_only,5,4,1,61,3,1,0,17
9/seed42,tr-011_02955,test_spanish_only,2,6,0,117,1,2,0,32
9/seed42,tr-011_03044,test_spanish_only,0,1,0,24,1,0,0,5
9/seed42,tr-006_00650,test_spanish_only,3,11,2,88,7,2,1,26
9/seed42,tr-007_01147,test_spanish_only,1,2,0,65,3,0,0,17
9/seed42,tr-010_02797,test_spanish_only,1,1,4,61,2,0,1,17
9/seed42,tr-010_02815,test_spanish_only,4,4,2,74,3,0,1,19
9/seed42,tr-011_02948,test_spanish_only,0,0,0,78,0,0,0,22
9/seed42,tr-005_00161,test_spanish_only,2,4,1,58,5,1,0,19
9/seed42,tr-011_03246,test_spanish_only,2,7,2,96,4,1,0,26
9/seed42,tr-006_00668,test_spanish_only,0,5,3,71,4,1,2,16
9/seed42,tr-011_02964,test_spanish_only,6,2,3,74,4,1,0,19
9/seed42,tr-006_00654,test_spanish_only,9,14,12,136,9,4,5,39
9/seed42,tr-011_03277,test_spanish_only,0,2,0,15,0,1,0,5
9/seed42,tr-010_02694,test_spanish_only,0,1,0,43,0,1,0,15
9/seed42,tr-011_03021,test_spanish_only,4,9,1,65,3,2,0,17
9/seed42,tr-011_03259,test_spanish_only,0,2,0,46,0,1,0,13
9/seed42,tr-006_01024,test_spanish_only,3,13,1,78,5,1,1,20
8/seed123,tr-005_00322,test_guarani_only,6,3,5,24,4,0,0,5
8/seed123,tr-009_02047,test_guarani_only,4,6,3,42,5,0,0,5
8/seed123,tr-007_01213,test_guarani_only,5,2,4,51,3,0,1,7
8/seed123,tr-010_02466,test_guarani_only,5,6,1,32,5,0,3,5
8/seed123,tr-008_01948,test_guarani_only,2,0,4,32,2,0,1,7
8/seed123,tr-007_01347,test_guarani_only,3,1,1,25,2,1,0,6
8/seed123,tr-007_01328,test_guarani_only,10,5,0,31,5,0,0,6
8/seed123,tr-010_02424,test_guarani_only,5,1,1,29,4,1,0,6
8/seed123,tr-007_01189,test_guarani_only,7,6,3,53,8,1,0,9
8/seed123,tr-007_01154,test_guarani_only,3,1,1,26,4,0,1,6
8/seed123,tr-008_01774,test_guarani_only,19,17,2,51,7,0,0,7
8/seed123,tr-009_02005,test_guarani_only,1,3,1,30,1,5,0,6
8/seed123,tr-010_02397,test_guarani_only,3,2,0,22,4,0,1,6
8/seed123,tr-010_02510,test_guarani_only,7,6,4,33,6,1,0,7
8/seed123,tr-008_01884,test_guarani_only,1,3,0,46,4,0,0,7
8/seed123,tr-010_02395,test_guarani_only,5,4,9,40,8,0,1,9
8/seed123,tr-009_02044,test_guarani_only,0,1,0,48,2,0,2,8
8/seed123,tr-010_02472,test_guarani_only,5,3,5,32,4,1,3,6
8/seed123,tr-005_00207,test_guarani_only,1,0,0,12,1,0,0,3
8/seed123,tr-008_01937,test_guarani_only,6,3,2,36,5,0,1,6
8/seed123,tr-010_02406,test_guarani_only,3,0,5,19,2,1,0,5
8/seed123,tr-009_02359,test_guarani_only,2,2,1,27,3,0,0,4
8/seed123,tr-007_01208,test_guarani_only,9,9,2,55,5,3,2,11
8/seed123,tr-010_02415,test_guarani_only,10,8,3,69,8,1,0,12
8/seed123,tr-008_01881,test_guarani_only,1,0,0,15,1,1,0,4
8/seed123,tr-010_02520,test_jehea,1,2,0,36,4,0,1,6
8/seed123,tr-008_01885,test_jehea,0,0,3,24,2,1,0,6
8/seed123,tr-010_02529,test_jehea,12,10,6,87,12,1,2,20
8/seed123,tr-007_01440,test_jehea,12,9,8,118,10,2,4,32
8/seed123,tr-009_02080,test_jehea,15,10,4,75,12,1,1,16
8/seed123,tr-009_02023,test_jehea,4,7,1,114,2,2,0,17
8/seed123,tr-007_01396,test_jehea,11,17,4,111,15,1,2,23
8/seed123,tr-008_01771,test_jehea,5,6,0,106,8,0,2,16
8/seed123,tr-008_01742,test_jehea,8,2,5,29,4,0,3,5
8/seed123,tr-007_01490,test_jehea,19,5,8,96,10,1,4,22
8/seed123,tr-010_02454,test_jehea,17,9,5,108,14,1,1,23
8/seed123,tr-010_02536,test_jehea,11,5,8,101,8,0,2,21
8/seed123,tr-007_01215,test_jehea,24,18,25,157,12,3,6,27
8/seed123,tr-007_01243,test_jehea,3,3,1,65,4,0,1,16
8/seed123,tr-009_02087,test_jehea,4,7,3,91,5,1,1,19
8/seed123,tr-008_01968,test_jehea,11,4,3,61,8,1,2,14
8/seed123,tr-006_00990,test_jehea,10,6,5,84,6,2,2,23
8/seed123,tr-005_00374,test_jehea,4,7,1,80,9,1,0,19
8/seed123,tr-005_00406,test_jehea,10,15,11,106,12,1,4,23
8/seed123,tr-005_00364,test_jehea,8,12,6,81,11,0,3,17
8/seed123,tr-005_00194,test_jehea,4,2,2,77,3,1,2,15
8/seed123,tr-005_00323,test_jehea,9,9,4,84,14,1,0,19
8/seed123,tr-010_02531,test_jehea,1,2,0,33,1,2,0,7
8/seed123,tr-005_00258,test_jehea,6,4,3,53,6,0,1,13
8/seed123,tr-005_00198,test_jehea,10,13,2,67,6,1,0,13
8/seed123,tr-005_00276,test_jehea,5,1,2,59,5,0,1,11
8/seed123,tr-005_00293,test_jehea,9,2,7,54,6,0,3,10
8/seed123,tr-005_00203,test_jehea,14,10,3,76,6,1,4,12
8/seed123,tr-005_00345,test_jehea,12,6,5,43,7,0,1,11
8/seed123,tr-005_00348,test_jehea,6,8,10,51,9,0,2,10
8/seed123,tr-005_00403,test_jehea,2,6,0,64,5,1,2,13
8/seed123,tr-006_00693,test_jehea,9,394,30,634,17,116,8,176
8/seed123,tr-005_00267,test_jehea,9,2,3,25,3,0,2,5
8/seed123,tr-010_02425,test_mixed,5,1,3,40,5,1,2,7
8/seed123,tr-005_00340,test_mixed,4,0,10,26,4,0,2,8
8/seed123,tr-007_01128,test_mixed,3,1,0,65,2,0,0,22
8/seed123,tr-008_01702,test_mixed,6,4,5,53,4,2,1,16
8/seed123,tr-005_00370,test_mixed,4,5,3,52,6,0,1,14
8/seed123,tr-005_00010,test_mixed,22,11,9,173,11,1,3,42
8/seed123,tr-008_01864,test_mixed,15,2,13,26,5,0,1,5
8/seed123,tr-008_01853,test_mixed,14,5,3,38,8,0,1,9
8/seed123,tr-007_01383,test_mixed,2,10,6,100,5,4,0,23
8/seed123,tr-011_02995,test_mixed,2,35,0,72,3,11,0,20
8/seed123,tr-009_02339,test_mixed,8,4,5,70,11,1,1,19
8/seed123,tr-009_02077,test_mixed,12,13,3,89,10,1,3,16
8/seed123,tr-008_01931,test_mixed,4,4,0,56,2,1,0,13
8/seed123,tr-005_00413,test_mixed,11,5,12,65,7,0,3,14
8/seed123,tr-008_01800,test_mixed,8,11,6,71,4,3,2,16
8/seed123,tr-011_02953,test_mixed,1,10,0,80,3,2,0,22
8/seed123,tr-006_00892,test_mixed,13,11,5,83,10,2,3,20
8/seed123,tr-007_01421,test_mixed,6,11,3,78,6,3,0,20
8/seed123,tr-007_01533,test_mixed,17,4,1,161,15,3,2,33
8/seed123,tr-006_00995,test_mixed,8,10,1,89,6,3,0,26
8/seed123,tr-009_02340,test_mixed,5,2,1,75,7,0,0,18
8/seed123,tr-005_00086,test_mixed,8,2,5,50,6,0,1,13
8/seed123,tr-005_00206,test_mixed,9,4,9,60,4,2,2,12
8/seed123,tr-005_00286,test_mixed,17,9,7,64,8,1,1,11
8/seed123,tr-005_00347,test_mixed,20,11,4,67,13,0,2,14
